setID	setSize	setScore	N	setP	setQ	setName	setID.orig
559	15	8.87292533294982	15	0.0554	0.838999107142857	Syndecan-3-mediated signaling events	1640
1001	16	9.3563902871174	16	0.0559	0.838999107142857	GRB2 events in ERBB2 signaling	686
1655	451	69.1829989522402	451	0.0559	0.838999107142857	Signalling by NGF	1577
797	10	7.14807055528749	10	0.058	0.8405	Creatine metabolism	334
562	46	16.5475658522624	46	0.0583	0.8405	TCR signaling in naive CD8+ T cells	1681
219	18	10.6059223560751	18	0.0593	0.8405	Glycosaminoglycan degradation	667
1132	40	14.9380022655675	40	0.0605	0.8405	Intraflagellar transport	837
1330	17	9.11965428441355	17	0.0611	0.8405	PI-3K cascade:FGFR3	1195
1189	581	81.5295790281699	581	0.0612	0.8405	Membrane Trafficking	926
937	12	7.80328011234511	12	0.0622	0.8405	FGFR2c ligand binding and activation	552
1641	396	67.7134488801472	396	0.0632	0.8405	Signaling by Rho GTPases	1554
184	41	17.4003013541282	41	0.0634	0.8405	Ether lipid metabolism	510
1805	12	7.45768765408933	12	0.0635	0.8405	Unwinding of DNA	1820
943	23	11.1099212797947	23	0.0643	0.8405	FRS-mediated FGFR1 signaling	581
1378	263	47.9753862388846	263	0.0643	0.8405	Platelet activation, signaling and aggregation	1214
263	118	27.3051876163742	118	0.0646	0.8405	Lysosome	899
323	138	31.1978584000402	138	0.0647	0.8405	Phospholipase D signaling pathway	1184
950	46	16.7938296761883	46	0.0649	0.8405	Fatty Acyl-CoA Biosynthesis	531
1558	21	10.5227308042403	21	0.065	0.8405	SHC-mediated cascade:FGFR1	1492
972	83	22.4344277197247	83	0.0663	0.8405	G alpha (12/13) signalling events	587
436	77	22.3264058932021	77	0.0666	0.8405	C-MYB transcription factor network	201
946	21	10.4786311792304	21	0.0673	0.8405	FRS-mediated FGFR4 signaling	584
1055	18	9.34751740613869	18	0.0677	0.8405	HS-GAG degradation	746
1425	56	17.5370624393622	56	0.0677	0.8405	RAB geranylgeranylation	1299
432	37	13.8918237040036	37	0.068	0.8405	Aurora B signaling	153
1561	19	9.89144070367604	19	0.0692	0.8405	SHC-mediated cascade:FGFR4	1495
1063	49	16.2040048672756	49	0.0694	0.8405	Heparan sulfate/heparin (HS-GAG) metabolism	712
1563	22	10.2987696903266	22	0.0714	0.8405	SHC1 events in ERBB2 signaling	1497
424	30	12.1576208748093	30	0.0716	0.8405	Alpha-synuclein signaling	82
1424	82	21.8914691964583	82	0.0716	0.8405	RAB GEFs exchange GTP for GDP on RABs	1298
1206	116	27.6928812433755	116	0.0723	0.8405	Metabolism of water-soluble vitamins and cofactors	948
721	66	19.16252058391	66	0.0728	0.8405	COPII (Coat Protein 2) Mediated Vesicle Transport	331
1564	14	7.87277115649331	14	0.0728	0.8405	SHC1 events in ERBB4 signaling	1498
435	33	12.5915020620521	33	0.073	0.8405	BMP receptor signaling	194
883	24	10.3392048033607	24	0.0733	0.8405	Downstream signaling of activated FGFR3	441
1395	29	12.1024574304768	29	0.0735	0.8405	Pre-NOTCH Transcription and Translation	1243
932	11	7.16043692811154	11	0.0736	0.8405	FGFR1c ligand binding and activation*	547
939	11	6.80895685823213	11	0.074	0.8405	FGFR3 mutant receptor activation*	554
391	72	20.3091530974185	72	0.0741	0.8405	Thyroid hormone synthesis	1708
618	37	13.153112217972	37	0.0757	0.8405	Activation of ATR in response to replication stress	23
903	20	9.38837838110417	20	0.0757	0.8405	ERK/MAPK targets	505
551	21	9.71170439256421	21	0.0761	0.8405	Signaling events mediated by the Hedgehog family	1572
743	192	39.2130970829133	192	0.0766	0.8405	Cell Cycle Checkpoints	244
896	41	14.3636492457819	41	0.0766	0.8405	EPHB-mediated forward signaling	486
757	46	20.1060870747583	46	0.077	0.8405	Chemokine receptors bind chemokines	266
1393	46	15.3986214845424	46	0.0787	0.852579041916168	Pre-NOTCH Expression and Processing	1241
1483	13	7.09643734310549	13	0.0793	0.852579041916168	Reduction of cytosolic Ca++ levels	1317
92	16	7.9397271987838	16	0.0816	0.852579041916168	2-Oxocarboxylic acid metabolism	2
1062	596	80.0088487998665	596	0.0823	0.852579041916168	Hemostasis	709
474	55	16.0326118599447	55	0.0829	0.852579041916168	Fc-epsilon receptor I signaling in mast cells	536
901	15	8.03066809885266	15	0.0829	0.852579041916168	ERBB2 Regulates Cell Motility	501
1173	29	11.1855891681627	29	0.0829	0.852579041916168	MAPK targets/ Nuclear events mediated by MAP kinases	912
235	150	30.7294937719105	150	0.0839	0.852579041916168	Hippo signaling pathway	728
321	15	7.99855987669303	15	0.0839	0.852579041916168	Phenylalanine metabolism	1178
521	14	7.39188735349145	14	0.084	0.852579041916168	RXR and RAR heterodimerization with other nuclear receptor	1461
401	32	13.3082752273523	32	0.0842	0.852579041916168	Tyrosine metabolism	1810
1828	24	13.387072520384	24	0.0842	0.852579041916168	Xenobiotics	1864
180	64	18.1033070994057	64	0.0847	0.852579041916168	Epithelial cell signaling in Helicobacter pylori infection	490
1172	276	45.6896712030276	276	0.0861	0.853360109289618	MAPK family signaling cascades	910
368	80	20.5637403694379	80	0.0862	0.853360109289618	Small cell lung cancer	1588
351	199	35.6178440681317	199	0.0877	0.853360109289618	Regulation of actin cytoskeleton	1322
900	13	7.17925937183098	13	0.0884	0.853360109289618	ERBB2 Activates PTK6 Signaling	500
377	63	17.4197421441448	63	0.0886	0.853360109289618	Synaptic vesicle cycle	1636
137	19	9.44074324667167	19	0.0888	0.853360109289618	Biosynthesis of unsaturated fatty acids	190
905	14	7.05243270463942	14	0.0893	0.853360109289618	Early Phase of HIV Life Cycle	455
242	61	20.0565107024443	61	0.0898	0.853360109289618	Inflammatory bowel disease (IBD)	786
1539	123	26.8066699238864	123	0.0912	0.853360109289618	Response to elevated platelet cytosolic Ca2+*	1389
62	12	6.51180052188971	12	0.0914	0.853360109289618	valine degradation	1828
399	41	16.8724911889475	41	0.0916	0.853360109289618	Type I diabetes mellitus	1807
678	66	18.2702114306971	66	0.0922	0.853360109289618	Assembly of the pre-replicative complex	139
944	24	10.0446709481787	24	0.0922	0.853360109289618	FRS-mediated FGFR2 signaling	582
1741	28	10.6972477564889	28	0.0924	0.853360109289618	The role of Nef in HIV-1 replication and disease pathogenesis	1700
1689	15	7.25275489430985	15	0.0927	0.853360109289618	Synthesis of glycosylphosphatidylinositol (GPI)	1651
276	47	16.6419292139785	47	0.0929	0.853360109289618	Mineral absorption	960
1559	22	9.4574804726243	22	0.0937	0.85603097826087	SHC-mediated cascade:FGFR2	1493
463	52	15.0636419915354	52	0.0947	0.859479032258065	Endothelins	475
166	258	50.9322420249003	258	0.0951	0.859479032258065	Cytokine-cytokine receptor interaction	352
329	32	11.8544281625915	32	0.0981	0.881850802139038	Primary immunodeficiency	1250
1739	34	11.7864255031738	34	0.0995	0.886506315789474	The phototransduction cascade*	1698
974	183	33.5354821971483	183	0.0998	0.886506315789474	G alpha (q) signalling events	589
988	161	33.1538018568759	161	0.1002	0.886506315789474	G2/M Checkpoints	603
1823	20	8.28494434496518	20	0.1022	0.891361025641026	VxPx cargo-targeting to cilium	1857
1060	63	17.2950422502942	63	0.1024	0.891361025641026	Hedgehog ligand biogenesis	704
540	14	6.8916450826803	14	0.1032	0.891361025641026	S1P4 pathway	1466
558	30	10.3542757693836	30	0.1033	0.891361025641026	Syndecan-2-mediated signaling events	1639
1518	122	24.9114781022247	122	0.1034	0.891361025641026	Regulation of lipid metabolism by Peroxisome proliferator-activated receptor alpha (PPARalpha)*	1346
417	154	28.3457563948907	154	0.105	0.892419493670886	cGMP-PKG signaling pathway	262
1288	63	20.5899968084099	63	0.1054	0.892419493670886	Nonhomologous End-Joining (NHEJ)	1071
702	21	8.41914000526614	21	0.1068	0.892419493670886	Branched-chain amino acid catabolism	195
1012	420	56.5239755261618	420	0.108	0.892419493670886	Gastrin-CREB signalling pathway via PKC and MAPK	624
1423	21	8.76519273398074	21	0.1095	0.892419493670886	RA biosynthesis pathway	1297
1787	100	22.1438707505014	100	0.1095	0.892419493670886	Transport of inorganic cations/anions and amino acids/oligopeptides	1777
1701	32	10.9393334229935	32	0.1106	0.892419493670886	TGF-beta receptor signaling activates SMADs	1690
104	170	39.6005864914667	170	0.111	0.892419493670886	Alcoholism	73
877	26	9.65731523085556	26	0.114	0.892419493670886	Downregulation of TGF-beta receptor signaling	435
1251	370	50.1378722970548	370	0.1148	0.892419493670886	NGF signalling via TRKA from the plasma membrane	1055
938	12	6.06461929888646	12	0.1151	0.892419493670886	FGFR3 ligand binding and activation*	553
1678	27	9.56363201311998	27	0.1158	0.892419493670886	Synthesis of PC	1656
1792	159	27.8756457321547	159	0.1163	0.892419493670886	Transport to the Golgi and subsequent modification	1787
234	171	33.9372926029058	171	0.1179	0.892419493670886	Herpes simplex infection	719
1317	15	7.75417532080825	15	0.1183	0.892419493670886	Organic cation/anion/zwitterion transport	1115
7	12	6.03135128814314	12	0.1193	0.892419493670886	D-myo-inositol (1,4,5)-trisphosphate degradation	360
729	61	15.5520382234668	61	0.1199	0.892419493670886	Ca2+ pathway	206
1328	21	8.55210380342978	21	0.1204	0.892419493670886	PI-3K cascade:FGFR1	1193
1369	12	5.95349518966275	12	0.1209	0.892419493670886	Phospholipase C-mediated cascade; FGFR3	1181
107	34	13.5165434868741	34	0.1216	0.892419493670886	Allograft rejection	78
190	43	12.4232992158479	43	0.1216	0.892419493670886	Fatty acid metabolism	528
421	24	8.64491073018386	24	0.1222	0.892419493670886	ALK1 signaling events	76
1666	32	11.1286292111211	32	0.1225	0.892419493670886	Striated Muscle Contraction	1612
712	11	5.47586143631041	11	0.1231	0.892419493670886	CDC6 association with the ORC:origin complex	236
709	31	10.2028219307076	31	0.1232	0.892419493670886	CD28 co-stimulation	230
1420	24	8.57795972415503	24	0.1244	0.892419493670886	Pyrimidine metabolism (REACTOME)	1292
1292	16	6.96948044024235	16	0.1248	0.892419493670886	Norepinephrine Neurotransmitter Release Cycle	1076
1517	78	17.9695541948914	78	0.1251	0.892419493670886	Regulation of insulin secretion	1343
304	49	13.8173190549003	49	0.1257	0.892419493670886	Ovarian steroidogenesis	1121
880	191	32.0620178941973	191	0.1258	0.892419493670886	Downstream signaling events of B Cell Receptor (BCR)	437
1595	10	5.21768015521822	10	0.1261	0.892419493670886	Signal attenuation	1502
1855	88	19.1450301775889	88	0.1265	0.892419493670886	p75 NTR receptor-mediated signalling	1137
1331	19	7.9208137028655	19	0.1267	0.892419493670886	PI-3K cascade:FGFR4	1196
1580	12	6.19856174461687	12	0.127	0.892419493670886	Scavenging of heme from plasma	1475
806	10	5.05798901489735	10	0.1283	0.892419493670886	Cytosolic iron-sulfur cluster assembly	354
931	31	10.728357657122	31	0.1283	0.892419493670886	FGFR1 mutant receptor activation	546
223	24	8.43600119549555	24	0.1284	0.892419493670886	Glycosylphosphatidylinositol (GPI)-anchor biosynthesis	673
1126	104	21.487526285498	104	0.1289	0.892419493670886	Interleukin-4 and 13 signaling	829
999	50	13.1816628652176	50	0.1296	0.892419493670886	GPVI-mediated activation cascade	683
79	61	15.8169542922851	55	0.1297	0.892419493670886	Human T-lymphotropic virus (ssRNART)	756
515	40	11.6942349596202	40	0.13	0.892419493670886	PLK1 signaling events	1224
1696	25	8.70134654495182	25	0.1306	0.892419493670886	TAK1 activates NFkB by phosphorylation and activation of IKKs complex	1670
1333	16	6.7231682156125	16	0.1315	0.892419493670886	PI3K events in ERBB2 signaling	1198
1276	40	11.3967570880849	40	0.132	0.892419493670886	Netrin-1 signaling	1042
884	26	9.14036422181263	26	0.1321	0.892419493670886	Downstream signaling of activated FGFR4	442
766	180	29.2927892692562	180	0.1336	0.892419493670886	Cilium Assembly	284
1626	68	15.8619177468663	68	0.1339	0.892419493670886	Signaling by MET	1538
693	145	26.3414897855257	145	0.1346	0.892419493670886	Beta-catenin independent WNT signaling	177
635	17	7.02175392867758	17	0.1347	0.892419493670886	Activation of SMO	41
776	21	8.05559624476942	21	0.1347	0.892419493670886	Cobalamin (Cbl, vitamin B12) transport and metabolism	304
566	42	11.7531811107392	42	0.1362	0.892419493670886	Thromboxane A2 receptor signaling	1704
278	60	14.4834578751137	60	0.1375	0.892419493670886	Mitophagy - animal	977
987	17	6.72623542922687	17	0.1375	0.892419493670886	G1/S-Specific Transcription	602
1677	31	10.5817700229794	31	0.1387	0.892419493670886	Synthesis of PA	1655
127	28	8.83104091571562	28	0.1397	0.892419493670886	Autophagy - other	158
186	38	12.339356100563	38	0.1406	0.892419493670886	Fat digestion and absorption	522
201	85	18.0247287174865	85	0.1428	0.892419493670886	Gap junction	616
779	39	12.3573560348766	39	0.143	0.892419493670886	Collagen degradation	308
1793	68	16.0055622947861	68	0.1436	0.892419493670886	Triglyceride Biosynthesis	1793
697	43	12.1585993713066	43	0.1448	0.892419493670886	Bile acid and bile salt metabolism	182
1685	34	10.4938149207426	34	0.145	0.892419493670886	Synthesis of bile acids and bile salts	1646
1437	11	5.05502783055494	11	0.1452	0.892419493670886	RHO GTPases activate KTN1	1407
1848	21	7.59835788772377	21	0.1457	0.892419493670886	mTORC1-mediated signalling	1000
695	10	4.7425424803731	10	0.1459	0.892419493670886	Beta-oxidation of pristanoyl-CoA	180
128	166	26.8842854334495	166	0.1464	0.892419493670886	Axon guidance (KEGG)	161
893	93	19.1301490502151	93	0.1465	0.892419493670886	EPH-Ephrin signaling	481
64	13	5.86125682410035	12	0.149	0.892419493670886	Chinkungunya Virus (ssRNA)	268
381	84	17.1988696016018	84	0.1521	0.892419493670886	TGF-beta signaling pathway	1692
1389	84	17.9514597189576	84	0.1523	0.892419493670886	Post-translational modification: synthesis of GPI-anchored proteins	1233
881	31	9.41788483885581	31	0.1531	0.892419493670886	Downstream signaling of activated FGFR1	439
1405	11	4.94952010321787	11	0.1534	0.892419493670886	Processive synthesis on the C-strand of the telomere	1257
644	29	10.576501614055	29	0.1548	0.892419493670886	Acyl chain remodelling of PE	49
1579	20	7.41088815520337	20	0.155	0.892419493670886	Scavenging by Class A Receptors	1474
1205	164	26.6715271413943	164	0.1555	0.892419493670886	Metabolism of vitamins and cofactors	947
135	70	15.1937196677523	70	0.1559	0.892419493670886	Bile secretion	185
1379	30	9.49108224309488	30	0.1559	0.892419493670886	Platelet calcium homeostasis	1217
748	120	22.2339377327875	120	0.1569	0.892419493670886	Cell-Cell communication	249
1180	11	4.84240400363326	11	0.1577	0.892419493670886	MET activates RAS signaling	929
102	34	9.60044346410107	34	0.1585	0.892419493670886	African trypanosomiasis	69
930	15	6.24140637724836	15	0.1594	0.892419493670886	FGFR1 ligand binding and activation	545
518	25	7.74959388152382	25	0.1602	0.892419493670886	Plasma membrane estrogen receptor signaling	1212
1615	21	7.11990194172689	21	0.1612	0.892419493670886	Signaling by FGFR3 in disease*	1526
236	28	8.36396557511649	28	0.1617	0.892419493670886	Hippo signaling pathway -multiple species	729
87	19	7.2985264814332	17	0.1618	0.892419493670886	SARS Coronavirus (ssRNA)	1473
811	349	44.3118334955684	361	0.162	0.892419493670886	DAP12 interactions*	363
725	12	5.29759599411011	12	0.1624	0.892419493670886	CS/DS degradation	340
1601	348	42.8444514239311	348	0.1625	0.892419493670886	Signaling by EGFR	1512
882	29	8.70640399076089	29	0.1627	0.892419493670886	Downstream signaling of activated FGFR2	440
1637	360	44.1595169601668	360	0.1636	0.892419493670886	Signaling by PDGF	1550
1707	96	19.175121544492	96	0.164	0.892419493670886	TNFR2 non-canonical NF-kB pathway	1719
101	139	23.2858360034049	139	0.1644	0.892419493670886	Adrenergic signaling in cardiomyocytes	66
750	14	5.46429505040341	14	0.1645	0.892419493670886	Cell-extracellular matrix interactions	251
1557	13	5.29134381692942	13	0.1646	0.892419493670886	SEMA3A-Plexin repulsion signaling by inhibiting Integrin adhesion	1482
196	13	5.47159716147115	13	0.1647	0.892419493670886	Folate biosynthesis	560
1266	28	8.32838382441253	28	0.1661	0.892419493670886	Negative regulation of FGFR3 signaling	1031
461	32	8.94759228656704	32	0.1663	0.892419493670886	EPHB forward signaling	485
911	27	8.30101356080861	27	0.1663	0.892419493670886	Endogenous sterols	471
941	13	5.61011627668408	13	0.167	0.892419493670886	FGFR4 ligand binding and activation	556
248	82	16.1799156444842	82	0.1681	0.892419493670886	Insulin secretion	809
155	69	14.4637877734772	69	0.1682	0.892419493670886	Chronic myeloid leukemia	282
1329	22	7.48685347181375	22	0.1689	0.892419493670886	PI-3K cascade:FGFR2	1194
1830	24	7.43888276735647	24	0.1709	0.892419493670886	ZBP1(DAI) mediated induction of type I IFNs	1866
1019	42	10.5464490543182	42	0.1711	0.892419493670886	Glucagon-like Peptide-1 (GLP1) regulates insulin secretion	634
796	65	15.3844591228788	65	0.1717	0.892419493670886	Costimulation by the CD28 family	333
1490	74	15.2082395900819	74	0.174	0.892419493670886	Regulation of DNA replication*	1333
453	128	20.1334491766719	128	0.1745	0.892419493670886	Direct p53 effectors	406
715	57	13.259440266897	57	0.1746	0.892419493670886	CDT1 association with the CDC6:ORC:origin complex	240
419	147	22.8516671314794	147	0.1755	0.892419493670886	mTOR signaling pathway (KEGG)	997
35	29	8.5404306803539	29	0.1756	0.892419493670886	phospholipases	1185
354	62	13.2350209577757	62	0.1756	0.892419493670886	Renin secretion	1377
1834	13	5.44853207039996	13	0.1766	0.892419493670886	alpha-linolenic (omega3) and linoleic (omega6) acid metabolism*	79
1604	50	11.5734989115131	50	0.1772	0.892419493670886	Signaling by ERBB2	1515
397	35	9.11957505119124	35	0.1782	0.892419493670886	Tryptophan metabolism	1805
917	13	5.18942590800768	13	0.1784	0.892419493670886	Erythrocytes take up carbon dioxide and release oxygen*	507
388	14	5.36071507801797	14	0.1786	0.892419493670886	Thiamine metabolism	1702
405	47	11.0455924865455	47	0.179	0.892419493670886	Valine, leucine and isoleucine degradation	1829
328	17	5.86854824576916	17	0.1797	0.892419493670886	Primary bile acid biosynthesis	1249
125	49	14.9050996594866	49	0.1803	0.892419493670886	Autoimmune thyroid disease	156
1485	10	4.30166600989343	10	0.1803	0.892419493670886	Regulated proteolysis of p75NTR	1320
